Aug-62
Mar-41
Oct-74
Mar-63
Nov-50
Nov-61
May-62
Sep-63
""
May-75
Sep-64
Apr-64
Jul-63
Jun-65
Jan-62
Mar-64
May-63
Jun-63
Oct-68
Jan-80
Mar-68
Feb-80
Feb-74
Jun-72
Oct-70
Aug-67
Oct-65
Jul-62
Dec-76
Mar-66
Jul-64
Oct-64
Nov-82
Jul-90
May-74
Jan-86
Nov-64
Mar-69
Nov-44
Oct-39
Aug-49
Oct-76
Jan-79
Dec-65
Sep-69
Jul-67
Oct-62
Feb-91
Dec-67
Nov-68
Feb-77
Aug-72
May-89
Aug-65
Aug-75
Mar-65
Aug-77
Aug-41
Jan-67
Sep-40
Apr-63
Sep-76
Apr-78
Jun-71
Dec-70
May-84
Nov-86
Nov-72
Dec-75
Jul-79
Jul-65
Apr-05
Jul-78
Jan-73
Dec-45
Jun-84
May-85
Sep-86
Dec-64
Dec-68
Nov-85
Apr-79
May-90
Mar-92
Feb-73
Dec-73
Nov-62
Sep-88
Jul-75
Jan-78
Oct-48
Aug-64
Jan-81
Mar-76
Aug-84
Nov-65
Feb-75
Apr-81
Feb-04
Oct-75
Jul-71
Aug-79
Feb-83
Mar-72
Sep-67
Nov-80
Nov-63
May-71
Aug-83
Sep-73
Dec-83
Sep-00
Oct-66
Sep-03
Aug-60
Apr-49
Jul-85
Oct-71
Jun-87
Nov-04
Oct-69
Mar-82
Feb-64
Mar-51
Nov-94
Jun-75
Oct-83
Oct-84
Sep-62
Mar-79
Nov-84
Jan-75
Jan-08
May-88
Jan-64
Jul-73
Oct-06
Aug-03
Jul-68
Mar-84
Jun-64
Nov-66
Feb-72
Nov-01
Feb-69
Nov-74
Apr-80
Feb-02
Feb-76
Nov-77
Dec-89
Mar-91
Jan-68
Apr-75
May-80
Nov-87
Feb-78
Oct-77
Jun-86
Jan-70
Jun-85
Nov-90
Dec-63
Jul-66
Jun-73
Jun-76
Oct-85
Jan-05
Sep-87
Jun-61
Nov-83
Jan-63
Feb-66
Oct-93
Oct-04
Jul-77
Apr-83
Mar-67
Jan-04
Aug-66
Dec-53
Nov-43
Feb-95
Dec-40
May-47
Feb-65
Dec-94
May-66
Jun-77
Mar-86
Aug-40
Jan-03
Nov-76
Jan-40
Jul-76
Aug-81
Oct-89
Dec-02
Jun-49
Apr-74
May-86
Jul-02
Apr-84
Jan-76
Sep-94
Aug-05
Sep-68
Oct-72
Apr-67
Oct-56
Apr-72
May-83
Mar-88
Jul-01
Oct-03
Aug-02
Oct-90
Apr-77
Jan-88
Jun-80
Jul-84
Sep-85
Oct-94
Sep-05
Aug-69
Feb-81
Mar-48
Jul-03
Mar-75
Nov-10
Mar-05
Jan-06
Nov-03
Aug-63
Sep-66
Sep-46
Sep-65
Jul-74
Nov-75
Apr-76
Dec-78
Jun-95
Sep-98
Aug-04
Feb-09
Jan-97
Sep-04
May-67
Dec-48
Aug-90
Aug-86
Nov-60
May-68
Dec-79
Apr-85
Oct-92
Feb-67
Feb-84
Aug-91
Jul-80
Oct-80
Mar-85
May-96
Oct-73
Aug-76
Jul-04
Mar-06
Oct-86
Aug-45
Nov-81
Oct-63
May-65
Feb-86
Jan-92
Apr-97
Jun-11
Sep-75
Apr-66
Feb-79
Dec-86
Jun-97
Oct-01
Jun-69
Apr-70
Aug-82
Oct-87
Jun-04
Nov-40
Aug-54
Mar-89
Jun-91
Aug-10
Sep-11
Dec-50
Jun-05
Jan-12
Oct-61
Aug-68
Sep-83
Jul-93
Nov-98
Oct-09
Jul-72
Oct-79
Sep-82
Sep-84
Sep-06
Mar-54
Apr-69
Nov-69
Jan-74
Jun-79
Sep-80
Mar-10
Feb-92
Dec-99
May-09
May-55
Dec-72
Oct-81
Jul-91
May-05
Dec-80
Oct-82
Feb-71
Feb-06
Jun-88
Jun-00
Dec-08
Sep-54
Feb-63
Sep-74
Nov-97
Sep-02
Nov-78
Aug-80
Apr-06
Aug-70
Sep-79
Mar-73
Sep-10
Jan-11
Mar-44
Jan-69
Jun-90
Sep-91
Apr-10
Nov-67
May-69
Jun-07
Aug-74
Aug-88
Nov-89
Dec-10
Jan-13
Oct-41
Jun-66
Jan-93
Dec-95
Jan-95
Dec-54
Sep-77
Aug-85
Aug-93
May-00
Jan-09
Aug-48
May-54
May-93
Mar-93
Feb-97
Aug-01
Jul-09
Jun-41
Nov-51
May-76
Mar-77
Jun-89
Oct-91
Jun-93
May-98
Oct-10
May-72
Aug-73
Dec-74
Jan-96
Nov-96
Apr-00
May-07
Jun-08
Feb-60
May-79
Dec-01
Jul-08
May-64
Jan-66
Jan-87
Aug-98
Dec-11
Dec-62
Sep-70
Oct-98
Feb-03
Nov-08
Jul-87
Feb-87
Oct-95
Mar-43
Nov-71
Jan-72
Feb-82
Jul-86
Sep-95
Mar-03
Dec-04
Aug-71
Apr-73
Jun-74
Dec-77
Sep-89
Feb-90
Apr-90
Dec-91
Jul-92
Mar-70
Jan-77
Jan-82
Jun-92
Jul-94
Sep-01
Jun-03
Aug-78
Jan-85
Feb-89
Aug-92
Dec-92
Nov-92
Mar-97
Apr-02
Feb-13
Aug-89
Nov-05
Jan-07
Apr-13
Nov-52
Jan-83
Oct-02
May-06
Jul-53
Oct-60
Dec-90
May-92
Mar-99
Feb-01
Feb-70
Jan-71
Jul-89
May-02
Jun-83
Mar-83
Dec-87
Mar-87
Nov-91
Mar-94
Mar-95
Oct-07
Mar-07
Jun-09
Feb-43
Jan-52
Oct-54
Sep-92
Mar-09
Nov-09
May-56
Mar-74
May-77
Mar-80
Nov-88
May-91
Feb-93
Mar-01
Oct-05
Sep-08
Apr-08
Apr-68
Dec-84
Jun-01
Feb-08
Feb-40
Sep-78
Nov-79
Apr-82
Apr-93
Aug-96
Jun-96
Jul-97
Mar-12
Mar-81
May-04
May-11
Aug-12
Mar-62
May-82
Dec-85
Dec-88
Aug-94
Jul-96
Aug-07
Mar-08
Oct-08
Feb-42
Oct-43
May-60
Jan-65
May-78
Apr-87
Oct-88
Jan-89
Apr-89
Dec-93
May-13
Jul-98
Aug-11
Jul-70
Dec-82
Jan-91
Dec-00
Dec-12
Apr-58
Jan-84
Sep-93
Aug-97
Aug-08
Sep-09
Apr-41
Sep-81
Jul-83
Apr-91
Apr-92
Apr-96
